r,mass_m
2.7509999999999852,0.0004696056111953778
2.760999999999985,0.0004747104367363801
2.770999999999985,0.00047985174156288027
2.7809999999999846,0.0004850296486806771
2.7909999999999844,0.000490244280998202
2.800999999999984,0.000495495761326195
2.810999999999984,0.0005007842123773809
2.8209999999999837,0.0005061097567661455
2.8309999999999835,0.0005114725170082129
2.8409999999999833,0.000516872615520322
2.850999999999983,0.0005223101746199042
2.860999999999983,0.0005277853165247608
2.8709999999999827,0.0005332981633527416
2.8809999999999825,0.000538848837121422
2.8909999999999823,0.0005444374597477825
2.900999999999982,0.0005500641530478876
2.910999999999982,0.0005557290387365639
2.9209999999999816,0.0005614322384270807
2.9309999999999814,0.0005671738736308291
2.940999999999981,0.0005729540657570021
2.950999999999981,0.0005787729361122756
2.9609999999999808,0.0005846306059004877
2.9709999999999805,0.0005905271962223211
2.9809999999999803,0.0005964628280749836
2.99099999999998,0.0006024376223518896
3.00099999999998,0.0006084516998423424
3.0109999999999797,0.000614505181231216
3.0209999999999795,0.000620598187098638
3.0309999999999793,0.0006267308379196721
3.040999999999979,0.000632903254064001
3.050999999999979,0.0006391155557956107
3.0609999999999786,0.0006453678632724732
3.0709999999999784,0.0006516602965462313
3.080999999999978,0.0006579929755618826
