r,omega,theta,phi,rho,m
1.9901000000000015,0.4892063117055103,3.141592653589793,0.08114513268675974,0.0,0.48644608152139907
2.0001000000000015,0.48909764372520376,3.141592653589793,0.0819872982653215,0.0,0.4940129337837737
2.0101000000000013,0.4889884368093404,3.141592653589793,0.08283411825627587,0.0,0.5016554333179465
2.020100000000001,0.48887869106408144,3.141592653589793,0.08368559791464171,0.0,0.5093737576810591
2.030100000000001,0.4887684065960984,3.141592653589793,0.08454174248899245,0.0,0.517168075513076
2.0401000000000007,0.4886575835125729,3.141592653589793,0.085402557220788,0.0,0.525038546354874
2.0501000000000005,0.4885462219211963,3.141592653589793,0.08626804734369894,0.0,0.5329853204655293
2.0601000000000003,0.48843432193016945,3.141592653589793,0.08713821808292292,0.0,0.5410085386388704
2.0701,0.4883218836482022,3.141592653589793,0.0880130746544933,0.0,0.5491083320193714
2.0801,0.48820890718451326,3.141592653589793,0.08889262226457997,0.0,0.5572848219174567
2.0900999999999996,0.4880953926488296,3.141592653589793,0.08977686610878213,0.0,0.5655381196242978
2.1000999999999994,0.48798134015138644,3.141592653589793,0.09066581137141319,0.0,0.5738683262261787
2.110099999999999,0.48786674980292666,3.141592653589793,0.0915594632247776,0.0,0.5822755324185136
2.120099999999999,0.4877516217147006,3.141592653589793,0.09245782682843964,0.0,0.5907598183196013
2.1300999999999988,0.48763595599846565,3.141592653589793,0.09336090732848391,0.0,0.5993212532842034
2.1400999999999986,0.48751975276648596,3.141592653589793,0.09426870985676782,0.0,0.6079598957170352
2.1500999999999983,0.48740301213153203,3.141592653589793,0.09518123953016562,0.0,0.6166757928862641
2.160099999999998,0.48728573420688037,3.141592653589793,0.09609850144980428,0.0,0.6254689807371073
2.170099999999998,0.4871679191063133,3.141592653589793,0.09702050070029085,0.0,0.6343394837056298
2.1800999999999977,0.48704956694411833,3.141592653589793,0.09794724234893148,0.0,0.6432873145328395
2.1900999999999975,0.4869306778350881,3.141592653589793,0.09887873144494193,0.0,0.6523124740791864
2.2000999999999973,0.48681125189451985,3.141592653589793,0.09981497301864951,0.0,0.6614149511395672
2.210099999999997,0.48669128923821514,3.141592653589793,0.1007559720806865,0.0,0.6705947222589473
2.220099999999997,0.48657078998247943,3.141592653589793,0.10170173362117478,0.0,0.6798517515487087
2.2300999999999966,0.4864497542441218,3.141592653589793,0.10265226260890192,0.0,0.6891859905038377
2.2400999999999964,0.48632818214045453,3.141592653589793,0.10360756399048843,0.0,0.6985973778210697
2.250099999999996,0.4862060737892928,3.141592653589793,0.10456764268954614,0.0,0.7080858392181092
2.260099999999996,0.4860834293089543,3.141592653589793,0.10553250360582787,0.0,0.7176512872540456
2.270099999999996,0.4859602488182589,3.141592653589793,0.10650215161436807,0.0,0.72729362115109
