r,omega,theta,phi,rho,m
0.6001000000000004,0.49902719038079507,0.0,-1.5778978661572065,0.0,0.01218646229215355
0.6101000000000004,0.4989942293835712,0.0,-1.5781392356793698,0.0,0.012815930616055973
0.6201000000000004,0.49896071978500994,0.0,-1.5783846732905178,0.0,0.013466943158247889
0.6301000000000004,0.49892666161786126,0.0,-1.5786341812614946,0.0,0.014139880926234681
0.6401000000000004,0.4988920549154152,0.0,-1.578887761899141,0.0,0.014835126045619878
0.6501000000000005,0.4988568997115021,0.0,-1.5791454175462099,0.0,0.015553061768954022
0.6601000000000005,0.4988211960404922,0.0,-1.579407150581278,0.0,0.016294072484083197
0.6701000000000005,0.4987849439372957,0.0,-1.5796729634186573,0.0,0.017058543721985397
0.6801000000000005,0.49874814343736285,0.0,-1.5799428585083046,0.0,0.017846862164082742
0.6901000000000005,0.49871079457668344,0.0,-1.5802168383357282,0.0,0.018659415649017373
0.7001000000000005,0.49867289739178705,0.0,-1.5804949054218935,0.0,0.019496593178878727
0.7101000000000005,0.4986344519197429,0.0,-1.580777062323127,0.0,0.020358784924869654
0.7201000000000005,0.4985954581981597,0.0,-1.581063311631017,0.0,0.021246382232398768
0.7301000000000005,0.4985559162651854,0.0,-1.581353655972315,0.0,0.02215977762558612
0.7401000000000005,0.4985158261595074,0.0,-1.5816480980088317,0.0,0.023099364811169254
0.7501000000000005,0.4984751879203521,0.0,-1.581946640437335,0.0,0.0240655386817964
0.7601000000000006,0.4984340015874851,0.0,-1.5822492859894426,0.0,0.02505869531869348
0.7701000000000006,0.49839226720121077,0.0,-1.5825560374315142,0.0,0.026079231993691374
0.7801000000000006,0.4983499848023724,0.0,-1.5828668975645417,0.0,0.027127547170599748
0.7901000000000006,0.4983071544323521,0.0,-1.5831818692240371,0.0,0.02820404050591357
0.8001000000000006,0.49826377613307027,0.0,-1.5835009552799186,0.0,0.029309112848838224
0.8101000000000006,0.498219849946986,0.0,-1.5838241586363937,0.0,0.030443166240619
0.8201000000000006,0.4981753759170966,0.0,-1.5841514822318412,0.0,0.0316066039131606
0.8301000000000006,0.4981303540869376,0.0,-1.5844829290386913,0.0,0.03279983028692199
0.8401000000000006,0.49808478450058263,0.0,-1.5848185020633019,0.0,0.034023250968071905
0.8501000000000006,0.49803866720264317,0.0,-1.5851582043458348,0.0,0.0352772727448901
0.8601000000000006,0.4979920022382686,0.0,-1.5855020389601278,0.0,0.03656230358339914
0.8701000000000007,0.4979447896531459,0.0,-1.5858500090135659,0.0,0.0378787526222116
0.8801000000000007,0.4978970294934997,0.0,-1.58620211764695,0.0,0.03922703016657714
0.8901000000000007,0.49784872180609174,0.0,-1.5865583680343627,0.0,0.04060754768161381
0.9001000000000007,0.49779986663822123,0.0,-1.5869187633830315,0.0,0.042020717784707985
0.9101000000000007,0.49775046403772444,0.0,-1.5872833069331918,0.0,0.043466954237066785
0.9201000000000007,0.4977005140529746,0.0,-1.5876520019579448,0.0,0.04494667193440699
0.9301000000000007,0.4976500167328817,0.0,-1.5880248517631148,0.0,0.04646028689676417
0.9401000000000007,0.49759897212689236,0.0,-1.5884018596871032,0.0,0.048008216257405596
0.9501000000000007,0.4975473802849898,0.0,-1.5887830291007405,0.0,0.049590878250830334
0.9601000000000007,0.4974952412576935,0.0,-1.5891683634071356,0.0,0.051208692199839874
0.9701000000000007,0.4974425550960592,0.0,-1.5895578660415224,0.0,0.05286207850166228
