r,a,b,c,d,m,R
1.350100000000001,0.03287420870729175,0.0,0.0,0.0,5.5935777082357906e-05,-0.0005494785775777148
1.360100000000001,0.03287271998216833,0.0,0.0,0.0,5.718586134942499e-05,-0.0005494207834898776
1.370100000000001,0.03287122031120216,0.0,0.0,0.0,5.845438682177151e-05,-0.0005493625642394121
1.380100000000001,0.03286970969528788,0.0,0.0,0.0,5.9741486822219624e-05,-0.0005493039199265104
1.390100000000001,0.03286818813532685,0.0,0.0,0.0,6.104729462401496e-05,-0.0005492448506521056
1.400100000000001,0.032866655632227175,0.0,0.0,0.0,6.237194345047152e-05,-0.0005491853565178724
1.410100000000001,0.03286511218690366,0.0,0.0,0.0,6.371556647461664e-05,-0.0005491254376262277
1.420100000000001,0.03286355780027787,0.0,0.0,0.0,6.507829681883625e-05,-0.0005490650940803284
1.430100000000001,0.032861992473278104,0.0,0.0,0.0,6.646026755452007e-05,-0.0005490043259840749
1.440100000000001,0.03286041620683938,0.0,0.0,0.0,6.786161170170713e-05,-0.0005489431334421066
1.450100000000001,0.03285882900190348,0.0,0.0,0.0,6.928246222873137e-05,-0.0005488815165598057
1.460100000000001,0.03285723085941892,0.0,0.0,0.0,7.072295205186737e-05,-0.0005488194754432953
1.470100000000001,0.03285562178034095,0.0,0.0,0.0,7.218321403497629e-05,-0.0005487570101994397
1.480100000000001,0.03285400176563159,0.0,0.0,0.0,7.366338098915188e-05,-0.000548694120935844
1.490100000000001,0.032852370816259586,0.0,0.0,0.0,7.516358567236674e-05,-0.0005486308077608546
1.500100000000001,0.03285072893320046,0.0,0.0,0.0,7.668396078911865e-05,-0.0005485670707835588
1.510100000000001,0.032849076117436475,0.0,0.0,0.0,7.822463899007712e-05,-0.0005485029101137848
1.5201000000000011,0.03284741236995666,0.0,0.0,0.0,7.978575287173004e-05,-0.0005484383258621021
1.5301000000000011,0.032845737691756804,0.0,0.0,0.0,8.136743497603055e-05,-0.0005483733181398203
1.5401000000000011,0.03284405208383945,0.0,0.0,0.0,8.296981779004397e-05,-0.0005483078870589903
1.5501000000000011,0.0328423555472139,0.0,0.0,0.0,8.459303374559503e-05,-0.0005482420327324036
1.5601000000000012,0.03284064808289626,0.0,0.0,0.0,8.623721521891511e-05,-0.0005481757552735913
1.5701000000000012,0.03283892969190936,0.0,0.0,0.0,8.790249453028977e-05,-0.000548109054796827
1.5801000000000012,0.03283720037528283,0.0,0.0,0.0,8.958900394370632e-05,-0.0005480419314171226
1.5901000000000012,0.032835460134053064,0.0,0.0,0.0,9.12968756665017e-05,-0.0005479743852502316
1.6001000000000012,0.03283370896926324,0.0,0.0,0.0,9.302624184901037e-05,-0.0005479064164126472
1.6101000000000012,0.03283194688196331,0.0,0.0,0.0,9.477723458421248e-05,-0.0005478380250216041
1.6201000000000012,0.03283017387321,0.0,0.0,0.0,9.654998590738214e-05,-0.0005477692111950747
1.6301000000000012,0.03282838994406683,0.0,0.0,0.0,9.834462779573591e-05,-0.0005476999750517736
1.6401000000000012,0.03282659509560411,0.0,0.0,0.0,0.00010016129216808137,-0.0005476303167111541
1.6501000000000012,0.03282478932889892,0.0,0.0,0.0,0.000102000110884466,-0.0005475602362934096
1.6601000000000012,0.03282297264503515,0.0,0.0,0.0,0.00010386121574582607,-0.0005474897339194738
1.6701000000000013,0.032821145045103466,0.0,0.0,0.0,0.00010574473849363584,-0.000547418809711019
1.6801000000000013,0.03281930653020134,0.0,0.0,0.0,0.00010765081080955684,-0.0005473474637904576
1.6901000000000013,0.03281745710143304,0.0,0.0,0.0,0.00010957956431508735,-0.0005472756962809419
1.7001000000000013,0.03281559675990962,0.0,0.0,0.0,0.00011153113057121207,-0.0005472035073063626
1.7101000000000013,0.03281372550674895,0.0,0.0,0.0,0.00011350564107805196,-0.0005471308969913499
1.7201000000000013,0.0328118433430757,0.0,0.0,0.0,0.00011550322727451423,-0.000547057865461274
1.7301000000000013,0.03280995027002135,0.0,0.0,0.0,0.00011752402053794253,-0.0005469844128422423
1.7401000000000013,0.03280804628872418,0.0,0.0,0.0,0.00011956815218376736,-0.0005469105392611036
1.7501000000000013,0.03280613140032927,0.0,0.0,0.0,0.00012163575346515651,-0.0005468362448454428
1.7601000000000013,0.03280420560598855,0.0,0.0,0.0,0.00012372695557266592,-0.0005467615297235856
1.7701000000000013,0.032802268906860714,0.0,0.0,0.0,0.00012584188963389047,-0.0005466863940245951
1.7801000000000013,0.03280032130411131,0.0,0.0,0.0,0.00012798068671311511,-0.0005466108378782731
1.7901000000000014,0.0327983627989127,0.0,0.0,0.0,0.00013014347781096618,-0.0005465348614151597
1.8001000000000014,0.03279639339244404,0.0,0.0,0.0,0.00013233039386406273,-0.0005464584647665336
1.8101000000000014,0.03279441308589135,0.0,0.0,0.0,0.0001345415657446683,-0.0005463816480644114
1.8201000000000014,0.03279242188044744,0.0,0.0,0.0,0.00013677712426034267,-0.0005463044114415471
