r,omega,theta,phi,rho,mass
1.1401000000000001,-3.414246869638773,0.0,0.7853996800043759,0.0,0.06210880964101837
1.1501000000000001,-3.4142883556774097,0.0,0.7853996907891431,0.0,0.06375748417510259
1.1601,-3.4143302924198817,0.0,0.7853997017405805,0.0,0.0654350795023911
1.1701,-3.4143726826637093,0.0,0.7853997128614243,0.0,0.06714184708434971
1.1801,-3.414415529247761,0.0,0.7853997241544666,0.0,0.06887803838239917
1.1901,-3.414458835052256,0.0,0.785399735622555,0.0,0.07064390485791512
1.2001,-3.4145026029987626,0.0,0.7853997472685934,0.0,0.07243969797222817
1.2101,-3.4145468360501985,0.0,0.7853997590955412,0.0,0.07426566918662388
1.2201,-3.41459153721083,0.0,0.7853997711064138,0.0,0.07612206996234269
1.2301,-3.414636709526275,0.0,0.7853997833042825,0.0,0.07800915176058006
1.2401,-3.4146823560834987,0.0,0.7853997956922744,0.0,0.07992716604248624
1.2501,-3.4147284800108175,0.0,0.7853998082735724,0.0,0.08187636426916661
1.2601,-3.414775084477896,0.0,0.7853998210514153,0.0,0.08385699790168134
1.2701,-3.414822172695749,0.0,0.7853998340290976,0.0,0.08586931840104557
1.2801,-3.4148697479167405,0.0,0.7853998472099701,0.0,0.08791357722822943
1.2901,-3.414917813434584,0.0,0.785399860597439,0.0,0.08999002584415788
1.3001,-3.414966372584343,0.0,0.7853998741949666,0.0,0.09209891570971093
1.3101,-3.41501542874243,0.0,0.7853998880060707,0.0,0.09424049828572342
1.3201,-3.4150649853266066,0.0,0.7853999020343255,0.0,0.0964150250329852
1.3301,-3.4151150457959845,0.0,0.7853999162833606,0.0,0.09862274741224106
1.3401,-3.415165613651025,0.0,0.7853999307568617,0.0,0.10086391688419065
1.3501,-3.4152166924335385,0.0,0.7853999454585702,0.0,0.10313878490948862
1.3601,-3.415268285726685,0.0,0.7853999603922833,0.0,0.10544760294874454
1.3701,-3.4153203971549746,0.0,0.7853999755618545,0.0,0.10779062246252291
