r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
6.230999999999911,0.005340545154749378,0.028554676553641526,-0.005340545154749372,0.009003071887602226,-0.00011419046370055804,-0.0006105503580622372,0.0001141904637005579,-0.00019250187458119176,0.005234111738097458,-0.0007861868543129783,0.030878272322075483,0.0004904307704177434,4.987198909917559e-06,-4.552023609334907e-06,-4.987198909917559e-06
6.240999999999911,0.005339402403319336,0.028548566522451725,-0.00533940240331933,0.009001145441335748,-0.00011435981130320129,-0.000611455821058709,0.00011435981130320114,-0.00019278736016298378,0.005258479632403119,-0.0007884075942718995,0.030871665095878374,0.0004902579018743437,4.985801723178008e-06,-4.549336948756769e-06,-4.985801723178008e-06
6.250999999999911,0.0053382579587435705,0.028542447438398014,-0.0053382579587435645,0.008999216140770275,-0.00011452909282879275,-0.0006123609307562597,0.0001145290928287926,-0.00019307273435231864,0.00528291888739406,-0.0007906300180268971,0.030865048080153574,0.0004900848083057453,4.984402646323192e-06,-4.546647005056256e-06,-4.984402646323192e-06
6.26099999999991,0.005337111821683347,0.028536319305016024,-0.005337111821683341,0.008997283987020564,-0.00011469830817849235,-0.0006132656866264139,0.0001146983081784922,-0.00019335799698257211,0.005307429575172113,-0.000792854117298827,0.030858421278724405,0.0004899114899501399,4.983001680962497e-06,-4.543953782882554e-06,-4.983001680962497e-06
6.27099999999991,0.005335963992800917,0.02853018212584667,-0.005335963992800911,0.008995348981203041,-0.00011486745725349525,-0.0006141700881408848,0.0001148674572534951,-0.00019364314788717935,0.005332011767652451,-0.0007950798838010639,0.030851784695419927,0.0004897379470460017,4.981598828707299e-06,-4.541257286890114e-06,-4.981598828707299e-06
6.28099999999991,0.005334814472759522,0.02852403590443615,-0.005334814472759516,0.008993411124435795,-0.00011503653995503193,-0.0006150741347715742,0.00011503653995503178,-0.00019392818689963501,0.005356665536563417,-0.0007973073092395274,0.0308451383340749,0.0004895641798320862,4.980194091170965e-06,-4.5385575217386335e-06,-4.980194091170965e-06
6.29099999999991,0.00533366326222339,0.028517880644335945,-0.005333663262223384,0.008991470417838578,-0.00011520555618436817,-0.0006159778259905728,0.00011520555618436802,-0.00019421311385349336,0.005381390953446343,-0.0007995363853127073,0.030838482198529808,0.0004893901885474314,4.978787469968849e-06,-4.535854492093049e-06,-4.978787469968849e-06
6.30099999999991,0.005332510361857738,0.028511716349102805,-0.005332510361857732,0.008989526862532808,-0.00011537450584280522,-0.0006168811612701609,0.00011537450584280507,-0.00019449792858236835,0.0054061880896553866,-0.0008017671037116894,0.03083181629263082,0.0004892159734313553,4.977378966718286e-06,-4.533148202623525e-06,-4.977378966718286e-06
6.310999999999909,0.005331355772328766,0.028505543022298765,-0.00533135577232876,0.008987580459641568,-0.0001155433888316798,-0.0006177841400828083,0.00011554338883167965,-0.0001947826309199338,0.0054310570163573525,-0.000803999456120181,0.03082514062022983,0.0004890415347234564,4.975968583038591e-06,-4.530438658005446e-06,-4.975968583038591e-06
6.320999999999909,0.005330199494303665,0.02849936066749113,-0.005330199494303659,0.0089856312102896,-0.00011571220505236419,-0.0006186867619011753,0.00011571220505236404,-0.00019506722069992342,0.0054559978045315245,-0.0008062334342145369,0.03081845518518443,0.0004888668726636141,4.9745563205510616e-06,-4.527725862919405e-06,-4.9745563205510616e-06
6.330999999999909,0.005329041528450608,0.02849316928825248,-0.005329041528450602,0.008983679115603315,-0.00011588095440626628,-0.0006195890261981123,0.00011588095440626613,-0.00019535169775613105,0.005481010524969495,-0.0008084690296637848,0.030811759991357907,0.0004886919874919871,4.973142180878972e-06,-4.5250098220511965e-06,-4.973142180878972e-06
6.340999999999909,0.0053278818754387575,0.02848696888816066,-0.0053278818754387515,0.008981724176710778,-0.00011604963679482968,-0.0006204909324466607,0.00011604963679482953,-0.00019563606192241062,0.005506095248274992,-0.0008107062341296511,0.030805055042619253,0.0004885168794490127,4.97172616564756e-06,-4.522290540091799e-06,-4.97172616564756e-06
6.3509999999999085,0.005326720535938258,0.028480759470798794,-0.005326720535938252,0.00897976639474172,-0.00011621825211953372,-0.0006213924801200531,0.00011621825211953357,-0.0001959203130326764,0.005531252044863712,-0.0008129450392665868,0.03079834034284316,0.0004883415487754078,4.970308276484047e-06,-4.519568021737373e-06,-4.970308276484047e-06
6.360999999999908,0.005325557510620241,0.028474541039755264,-0.005325557510620235,0.008977805770827532,-0.00011638680028189359,-0.0006222936686917135,0.00011638680028189344,-0.00019620445092090297,0.005556480984963151,-0.000815185436721793,0.030791615895910014,0.0004881659957121669,4.968888515017612e-06,-4.5168422716892504e-06,-4.968888515017612e-06
6.370999999999908,0.005324392800156823,0.02846831359862372,-0.0053243928001568165,0.008975842306101264,-0.00011655528118346034,-0.0006231944976352581,0.0001165552811834602,-0.00019648847542112552,0.005581782138612433,-0.0008174274181352471,0.030784881705705886,0.0004879902205005626,4.967466882879403e-06,-4.514113294653916e-06,-4.967466882879403e-06
6.380999999999908,0.005323226405221103,0.028462077151003073,-0.005323226405221097,0.008973876001697623,-0.000116723694725821,-0.000624094966424495,0.00011672369472582086,-0.00019677238636743976,0.005607155575662144,-0.0008196709751397285,0.03077813777612255,0.00048781422338214496,4.966043381702531e-06,-4.511381095343009e-06,-4.966043381702531e-06
